procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 1  0      0    233     80   3011    0    0     0  1052 13759 81051 10  7 82  0  0 2026-07-03 18:57:24
 1  0      0    232     80   3011    0    0     0  1152 13949 82602 15  7 78  0  0 2026-07-03 18:57:26
 1  0      0    233     80   3011    0    0     0  1024 14079 82149 10  7 82  0  0 2026-07-03 18:57:28
 1  0      0    234     80   3011    0    0     0  1258 13617 80023 15  8 76  0  0 2026-07-03 18:57:30
 1  0      0    235     80   3011    0    0     0  1024 13629 82802 10  6 84  0  0 2026-07-03 18:57:32
 1  0      0    236     80   3011    0    0     0  1052 13680 80230 11  7 83  0  0 2026-07-03 18:57:34
 1  0      0    236     80   3011    0    0     0  1154 13812 81120 15  8 77  0  0 2026-07-03 18:57:36
 2  0      0    234     80   3011    0    0     0  1024 14226 82441 10  7 83  0  0 2026-07-03 18:57:38
 0  0      0    232     80   3011    0    0     0  1180 3925 12497  3  2 95  0  0 2026-07-03 18:57:40
 1  0      0    226     80   3011    0    0     0  1032 2881 5648  4  2 94  0  0 2026-07-03 18:57:42
 0  0      0    230     80   3011    0    0     0  1266 2992 5924  2  1 97  0  0 2026-07-03 18:57:44
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    230     80   3011    0    0     0  1030 3432 7286  5  2 93  0  0 2026-07-03 18:57:46
 2  0      0    233     80   3011    0    0     0  1152 3323 6941  2  2 96  0  0 2026-07-03 18:57:48
 0  0      0    235     80   3011    0    0     0  1064 3136 6607  2  2 96  0  0 2026-07-03 18:57:50
 0  0      0    233     80   3011    0    0     0  1152 3124 6502  4  2 93  0  0 2026-07-03 18:57:52
 0  0      0    235     80   3011    0    0     0  1050 3354 6708  3  2 95  0  0 2026-07-03 18:57:54
 3  0      0    233     80   3011    0    0     0  1064 2887 5842  2  1 97  0  0 2026-07-03 18:57:56
 0  0      0    233     80   3011    0    0     0  1116 4185 9249  5  2 93  0  0 2026-07-03 18:57:58
 0  0      0    232     80   3011    0    0     0  1060 3443 7255  2  2 96  0  0 2026-07-03 18:58:00
 0  0      0    229     80   3011    0    0     0  1152 2918 6334  5  2 93  0  0 2026-07-03 18:58:02
 0  0      0    235     80   3011    0    0     0  1050 3196 6350  2  2 96  0  0 2026-07-03 18:58:04
 0  0      0    234     80   3011    0    0     0  1210 3036 6028  3  2 96  0  0 2026-07-03 18:58:06
 0  0      0    236     80   3011    0    0     0  1028 3615 8063  4  2 93  0  0 2026-07-03 18:58:08
 1  0      0    221     80   3011    0    0    40  1184 3475 7285  2  2 95  0  0 2026-07-03 18:58:10
 0  0      0    230     80   3011    0    0     0  1024 2464 4575  3  2 95  0  0 2026-07-03 18:58:12
 0  0      0    232     80   3011    0    0     0  1178 3719 7936  3  2 95  0  0 2026-07-03 18:58:14
 0  0      0    232     80   3011    0    0     0  1060 2953 5926  2  2 96  0  0 2026-07-03 18:58:16
 1  0      0    232     80   3011    0    0     0  1030 3737 8193  5  2 93  0  0 2026-07-03 18:58:18
