1783072760 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072765 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072771 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072776 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072781 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072786 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072792 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072797 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072802 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072807 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072812 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072818 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072823 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072828 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
